Tumor_Sample_Barcode	frac	sample	min_alt
TCGA-93-A4JN-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-93-A4JO-01A-21D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-93-A4JP-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-93-A4JQ-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-94-7033-01A-11D-1945-08	0	Tumor+Normal	Min depth = 20
TCGA-94-7557-01A-11D-2122-08	0	Tumor+Normal	Min depth = 20
TCGA-94-7943-01A-11D-2184-08	0	Tumor+Normal	Min depth = 20
TCGA-94-8035-01A-11D-2244-08	0	Tumor+Normal	Min depth = 20
TCGA-94-8490-01A-11D-2323-08	0	Tumor+Normal	Min depth = 20
TCGA-94-8491-01A-11D-2323-08	0	Tumor+Normal	Min depth = 20
TCGA-94-A4VJ-01A-11D-A257-08	0	Tumor+Normal	Min depth = 20
TCGA-94-A5I4-01A-11D-A26M-08	0	Tumor+Normal	Min depth = 20
TCGA-94-A5I6-01A-21D-A27K-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7039-01A-11D-1945-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7043-01A-11D-1945-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7562-01A-11D-2238-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7567-01A-11D-2063-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7944-01A-11D-2184-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7947-01A-11D-2184-08	0	Tumor+Normal	Min depth = 20
TCGA-95-7948-01A-11D-2184-08	0.00193131752067113	Tumor+Normal	Min depth = 20
TCGA-95-8039-01A-11D-2238-08	0.831552899993965	Tumor+Normal	Min depth = 20
TCGA-95-8494-01A-11D-2323-08	0	Tumor+Normal	Min depth = 20
TCGA-95-A4VK-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-95-A4VN-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-95-A4VP-01A-21D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-96-7544-01A-11D-2042-08	0	Tumor+Normal	Min depth = 20
TCGA-96-7545-01A-21D-2042-08	0	Tumor+Normal	Min depth = 20
TCGA-96-8169-01A-11D-2293-08	0	Tumor+Normal	Min depth = 20
TCGA-96-8170-01A-11D-2293-08	0.409741082744885	Tumor+Normal	Min depth = 20
TCGA-96-A4JK-01A-11D-A257-08	0	Tumor+Normal	Min depth = 20
TCGA-96-A4JL-01A-11D-A257-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7546-01A-11D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7547-01A-11D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7552-01A-11D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7553-01A-21D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7554-01A-11D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-97-7937-01A-11D-2167-08	0.0158126622004949	Tumor+Normal	Min depth = 20
TCGA-97-7938-01A-11D-2167-08	0.53413000181061	Tumor+Normal	Min depth = 20
TCGA-97-7941-01A-11D-2184-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8171-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8172-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8174-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8175-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8176-01A-11D-2393-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8177-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8179-01A-11D-2284-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8547-01A-11D-2393-08	0	Tumor+Normal	Min depth = 20
TCGA-97-8552-01A-11D-2393-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4LX-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M0-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M1-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M2-01A-12D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M3-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M5-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M6-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-97-A4M7-01A-11D-A24P-08	0	Tumor+Normal	Min depth = 20
TCGA-98-7454-01A-11D-2042-08	0	Tumor+Normal	Min depth = 20
TCGA-98-8020-01A-11D-2244-08	0	Tumor+Normal	Min depth = 20
TCGA-98-8021-01A-11D-2244-08	0	Tumor+Normal	Min depth = 20
TCGA-98-8022-01A-11D-2244-08	0	Tumor+Normal	Min depth = 20
TCGA-98-8023-01A-11D-2244-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A538-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A539-01A-31D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53A-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53B-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53C-01A-11D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53H-01A-12D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53I-01A-31D-A25L-08	0	Tumor+Normal	Min depth = 20
TCGA-98-A53J-01A-11D-A26M-08	0	Tumor+Normal	Min depth = 20
TCGA-99-7458-01A-11D-2036-08	0	Tumor+Normal	Min depth = 20
TCGA-99-8025-01A-11D-2238-08	0	Tumor+Normal	Min depth = 20
TCGA-99-8028-01A-11D-2238-08	0	Tumor+Normal	Min depth = 20
TCGA-99-8032-01A-11D-2238-08	0	Tumor+Normal	Min depth = 20
TCGA-99-8033-01A-11D-2238-08	0.20779769448971	Tumor+Normal	Min depth = 20
TCGA-99-AA5R-01A-11D-A397-08	0	Tumor+Normal	Min depth = 20
TCGA-A1-A0SD-01A-11D-A10Y-09	0.158488744040075	Tumor+Normal	Min depth = 20
TCGA-A1-A0SE-01A-11D-A099-09	0.157402377934697	Tumor+Normal	Min depth = 20
TCGA-A1-A0SF-01A-11D-A142-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A1-A0SG-01A-11D-A142-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A1-A0SH-01A-11D-A099-09	0.174542820930654	Tumor+Normal	Min depth = 20
TCGA-A1-A0SI-01A-11D-A142-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A1-A0SJ-01A-11D-A099-09	0.154324340636128	Tumor+Normal	Min depth = 20
TCGA-A1-A0SK-01A-12D-A099-09	0.208521938559961	Tumor+Normal	Min depth = 20
TCGA-A1-A0SM-01A-11D-A099-09	0.341541432796186	Tumor+Normal	Min depth = 20
TCGA-A1-A0SN-01A-11D-A142-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A1-A0SO-01A-22D-A099-09	0.199408534009294	Tumor+Normal	Min depth = 20
TCGA-A1-A0SP-01A-11D-A099-09	0.412396644335808	Tumor+Normal	Min depth = 20
TCGA-A1-A0SQ-01A-21D-A142-09	0.987265375098075	Tumor+Normal	Min depth = 20
TCGA-A2-A04N-01A-11D-A10Y-09	0.156376365501841	Tumor+Normal	Min depth = 20
TCGA-A2-A04P-01A-31D-A128-09	0.769388617297363	Tumor+Normal	Min depth = 20
TCGA-A2-A04Q-01A-21W-A050-09	0.134286921359165	Tumor+Normal	Min depth = 20
TCGA-A2-A04R-01A-41D-A117-09	0.141046532681514	Tumor+Normal	Min depth = 20
TCGA-A2-A04T-01A-21W-A050-09	0.155531414086547	Tumor+Normal	Min depth = 20
TCGA-A2-A04U-01A-11D-A10Y-09	0.159031927092764	Tumor+Normal	Min depth = 20
TCGA-A2-A04V-01A-21W-A050-09	0.136640714587483	Tumor+Normal	Min depth = 20
TCGA-A2-A04W-01A-31D-A10Y-09	0.163739513549399	Tumor+Normal	Min depth = 20
TCGA-A2-A04X-01A-21W-A050-09	0.102540889613133	Tumor+Normal	Min depth = 20
TCGA-A2-A04Y-01A-21W-A050-09	0.432796185647897	Tumor+Normal	Min depth = 20
TCGA-A2-A0CK-01A-11D-A228-09	0.30581205866377	Tumor+Normal	Min depth = 20
TCGA-A2-A0CL-01A-11D-A10Y-09	0.126018468223791	Tumor+Normal	Min depth = 20
TCGA-A2-A0CM-01A-31W-A050-09	0.1153962218601	Tumor+Normal	Min depth = 20
TCGA-A2-A0CO-01A-13D-A228-09	0.21896312390609	Tumor+Normal	Min depth = 20
TCGA-A2-A0CP-01A-11W-A050-09	0.126199529241354	Tumor+Normal	Min depth = 20
TCGA-A2-A0CQ-01A-21W-A050-09	0.189872653750981	Tumor+Normal	Min depth = 20
TCGA-A2-A0CR-01A-11D-A228-09	0.337799505099885	Tumor+Normal	Min depth = 20
TCGA-A2-A0CS-01A-11D-A10Y-09	0.131450298750679	Tumor+Normal	Min depth = 20
TCGA-A2-A0CT-01A-31W-A071-09	0.976643128734384	Tumor+Normal	Min depth = 20
TCGA-A2-A0CU-01A-12W-A050-09	0.337558090409801	Tumor+Normal	Min depth = 20
TCGA-A2-A0CV-01A-31D-A10Y-09	0.167058965538053	Tumor+Normal	Min depth = 20
TCGA-A2-A0CW-01A-21D-A10Y-09	0.160721829923351	Tumor+Normal	Min depth = 20
TCGA-A2-A0CX-01A-21W-A019-09	0.999758585309916	Tumor+Normal	Min depth = 20
TCGA-A2-A0D0-01A-11W-A019-09	0.536664856056491	Tumor+Normal	Min depth = 20
TCGA-A2-A0D1-01A-11W-A050-09	0.348542458808619	Tumor+Normal	Min depth = 20
TCGA-A2-A0D2-01A-21W-A050-09	0.162049610718812	Tumor+Normal	Min depth = 20
TCGA-A2-A0D3-01A-11D-A10Y-09	0.151306657010079	Tumor+Normal	Min depth = 20
TCGA-A2-A0D4-01A-11W-A019-09	0.936507936507937	Tumor+Normal	Min depth = 20
TCGA-A2-A0EM-01A-11W-A050-09	0.306777717424105	Tumor+Normal	Min depth = 20
TCGA-A2-A0EN-01A-13D-A099-09	0.163196330496711	Tumor+Normal	Min depth = 20
TCGA-A2-A0EO-01A-11W-A050-09	0.482225843442573	Tumor+Normal	Min depth = 20
TCGA-A2-A0EP-01A-52D-A22X-09	0.807109662622971	Tumor+Normal	Min depth = 20
TCGA-A2-A0EQ-01A-11W-A050-09	0.466413181242079	Tumor+Normal	Min depth = 20
TCGA-A2-A0ER-01A-21W-A050-09	0.223610356690205	Tumor+Normal	Min depth = 20
TCGA-A2-A0ES-01A-11D-A10Y-09	0.16440340394713	Tumor+Normal	Min depth = 20
TCGA-A2-A0ET-01A-31D-A045-09	0.160480415233267	Tumor+Normal	Min depth = 20
TCGA-A2-A0EU-01A-22W-A071-09	0.974772164886233	Tumor+Normal	Min depth = 20
TCGA-A2-A0EV-01A-11W-A050-09	0.142555374494538	Tumor+Normal	Min depth = 20
TCGA-A2-A0EW-01A-21D-A10Y-09	0.153781157583439	Tumor+Normal	Min depth = 20
TCGA-A2-A0EX-01A-21W-A050-09	0.166817550847969	Tumor+Normal	Min depth = 20
TCGA-A2-A0EY-01A-11W-A050-09	0.179733236767457	Tumor+Normal	Min depth = 20
TCGA-A2-A0ST-01A-12D-A099-09	0.377753636308769	Tumor+Normal	Min depth = 20
TCGA-A2-A0SU-01A-11D-A099-09	0.143219264892269	Tumor+Normal	Min depth = 20
TCGA-A2-A0SV-01A-11D-A099-09	0.129881103265134	Tumor+Normal	Min depth = 20
TCGA-A2-A0SW-01A-11D-A099-09	0.156195304484278	Tumor+Normal	Min depth = 20
TCGA-A2-A0SX-01A-12D-A099-09	0.121793711147323	Tumor+Normal	Min depth = 20
TCGA-A2-A0SY-01A-31D-A099-09	0.177801919246786	Tumor+Normal	Min depth = 20
TCGA-A2-A0T0-01A-22D-A099-09	0.445229042187217	Tumor+Normal	Min depth = 20
TCGA-A2-A0T1-01A-21D-A099-09	0.156376365501841	Tumor+Normal	Min depth = 20
TCGA-A2-A0T2-01A-11W-A097-09	0.197658277506186	Tumor+Normal	Min depth = 20
TCGA-A2-A0T3-01A-21D-A10Y-09	0.309614340032591	Tumor+Normal	Min depth = 20
TCGA-A2-A0T4-01A-31D-A099-09	0.176594845796367	Tumor+Normal	Min depth = 20
TCGA-A2-A0T5-01A-21D-A099-09	0.190053714768544	Tumor+Normal	Min depth = 20
TCGA-A2-A0T6-01A-11D-A099-09	0.152091254752852	Tumor+Normal	Min depth = 20
TCGA-A2-A0T7-01A-21D-A099-09	0.140925825336472	Tumor+Normal	Min depth = 20
TCGA-A2-A0YC-01A-11D-A117-09	0.151789486390247	Tumor+Normal	Min depth = 20
TCGA-A2-A0YD-01A-11D-A10G-09	0.161506427666123	Tumor+Normal	Min depth = 20
TCGA-A2-A0YE-01A-11D-A10G-09	0.157100609572092	Tumor+Normal	Min depth = 20
TCGA-A2-A0YF-01A-21D-A10G-09	0.239724787253304	Tumor+Normal	Min depth = 20
TCGA-A2-A0YG-01A-21D-A10G-09	0.143400325909832	Tumor+Normal	Min depth = 20
TCGA-A2-A0YH-01A-11D-A10G-09	0.133623030961434	Tumor+Normal	Min depth = 20
TCGA-A2-A0YI-01A-31D-A10M-09	0.180457480837709	Tumor+Normal	Min depth = 20
TCGA-A2-A0YJ-01A-11D-A10G-09	0.484277868308287	Tumor+Normal	Min depth = 20
TCGA-A2-A0YK-01A-22D-A117-09	0.139960166576136	Tumor+Normal	Min depth = 20
TCGA-A2-A0YL-01A-21D-A10G-09	0.159092280765285	Tumor+Normal	Min depth = 20
TCGA-A2-A0YM-01A-11D-A10G-09	0.154505401653691	Tumor+Normal	Min depth = 20
TCGA-A2-A0YT-01A-11D-A10G-09	0.134830104411853	Tumor+Normal	Min depth = 20
TCGA-A2-A1FV-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1FW-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1FX-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1FZ-01A-51D-A17G-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1G0-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1G1-01A-21D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1G4-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A1G6-01A-11D-A13L-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A259-01A-11D-A16D-09	0.993602510712777	Tumor+Normal	Min depth = 20
TCGA-A2-A25A-01A-12D-A16D-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A25B-01A-11D-A167-09	0.999818938982437	Tumor+Normal	Min depth = 20
TCGA-A2-A25C-01A-11D-A167-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A25D-01A-12D-A16D-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A25E-01A-11D-A167-09	0.999275755929748	Tumor+Normal	Min depth = 20
TCGA-A2-A25F-01A-11D-A167-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A2-A3KC-01A-11D-A20S-09	0.320055525378719	Tumor+Normal	Min depth = 20
TCGA-A2-A3KD-01A-12D-A20S-09	0.263986963606735	Tumor+Normal	Min depth = 20
TCGA-A2-A3XS-01A-11D-A22X-09	0.758887078278713	Tumor+Normal	Min depth = 20
TCGA-A2-A3XT-01A-11D-A22X-09	0.938318546683566	Tumor+Normal	Min depth = 20
TCGA-A2-A3XU-01A-12D-A22X-09	0.809885931558935	Tumor+Normal	Min depth = 20
TCGA-A2-A3XV-01A-21D-A23C-09	0.870782787132597	Tumor+Normal	Min depth = 20
TCGA-A2-A3XW-01A-11D-A23C-09	0.67433158307683	Tumor+Normal	Min depth = 20
TCGA-A2-A3XX-01A-21D-A23C-09	0.793530086305752	Tumor+Normal	Min depth = 20
TCGA-A2-A3XY-01A-11D-A23C-09	0.893113645965357	Tumor+Normal	Min depth = 20
TCGA-A2-A3XZ-01A-42D-A23C-09	0.68235862152212	Tumor+Normal	Min depth = 20
TCGA-A2-A3Y0-01A-11D-A23C-09	0.606192286800652	Tumor+Normal	Min depth = 20
TCGA-A2-A4RW-01A-21D-A25Q-09	0.753938077131993	Tumor+Normal	Min depth = 20
TCGA-A2-A4RX-01A-11D-A25Q-09	0.909167722855936	Tumor+Normal	Min depth = 20
TCGA-A2-A4RY-01A-31D-A25Q-09	0.887862876456032	Tumor+Normal	Min depth = 20
TCGA-A2-A4S0-01A-21D-A25Q-09	0.892811877602752	Tumor+Normal	Min depth = 20
TCGA-A2-A4S1-01A-21D-A25Q-09	0.616693825819301	Tumor+Normal	Min depth = 20
TCGA-A2-A4S2-01A-12D-A25Q-09	0.853823405154204	Tumor+Normal	Min depth = 20
TCGA-A2-A4S3-01A-21D-A25Q-09	0.332367674572998	Tumor+Normal	Min depth = 20
TCGA-A3-3308-01A-01D-0966-08	0.437624479449574	Tumor+Normal	Min depth = 20
TCGA-A3-3311-01A-01D-0966-08	0.971995895950269	Tumor+Normal	Min depth = 20
TCGA-A3-3313-01A-01D-0966-08	0.153117267185708	Tumor+Normal	Min depth = 20
TCGA-A3-3316-01A-01D-0966-08	0.95473474560927	Tumor+Normal	Min depth = 20
TCGA-A3-3317-01A-01D-0966-08	0.129096505522361	Tumor+Normal	Min depth = 20
TCGA-A3-3319-01A-01D-0966-08	0.999939646327479	Tumor+Normal	Min depth = 20
TCGA-A3-3320-01A-01D-0966-08	0.996801255356388	Tumor+Normal	Min depth = 20
TCGA-A3-3322-01A-01D-0966-08	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A3-3323-01A-01D-0966-08	0.951415293620617	Tumor+Normal	Min depth = 20
TCGA-A3-3326-01A-01D-0966-08	0.201038083167361	Tumor+Normal	Min depth = 20
TCGA-A3-3331-01A-01W-0886-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3346-01A-01D-0966-08	0.319572695998552	Tumor+Normal	Min depth = 20
TCGA-A3-3357-01A-02D-1421-08	0.00428511074898908	Tumor+Normal	Min depth = 20
TCGA-A3-3358-01A-01D-1534-10	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A3-3363-01A-01D-0966-08	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A3-3365-01A-01D-0966-08	0.733417828474863	Tumor+Normal	Min depth = 20
TCGA-A3-3367-01A-02D-1421-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3370-01A-02D-1421-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3372-01A-01D-0966-08	0.128734383487235	Tumor+Normal	Min depth = 20
TCGA-A3-3373-01A-02D-1421-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3374-01A-01D-0966-08	0.957028185165067	Tumor+Normal	Min depth = 20
TCGA-A3-3376-01A-02D-1421-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3378-01A-01D-0966-08	0.999939646327479	Tumor+Normal	Min depth = 20
TCGA-A3-3380-01A-01D-0966-08	0.0561892691170258	Tumor+Normal	Min depth = 20
TCGA-A3-3382-01A-01D-0966-08	0.0176232723761241	Tumor+Normal	Min depth = 20
TCGA-A3-3383-01A-01D-0966-08	0.456937654656286	Tumor+Normal	Min depth = 20
TCGA-A3-3385-01A-02D-1421-08	0	Tumor+Normal	Min depth = 20
TCGA-A3-3387-01A-01D-1534-10	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A3-A6NI-01A-11D-A33K-10	0.124509626410767	Tumor+Normal	Min depth = 20
TCGA-A3-A6NJ-01A-12D-A33K-10	0.215583318244915	Tumor+Normal	Min depth = 20
TCGA-A3-A6NL-01A-11D-A33K-10	0.0916168748868369	Tumor+Normal	Min depth = 20
TCGA-A3-A6NN-01A-12D-A33K-10	0.138089202727986	Tumor+Normal	Min depth = 20
TCGA-A3-A8CQ-01A-11D-A36X-10	0.105799987929265	Tumor+Normal	Min depth = 20
TCGA-A3-A8OU-01A-11D-A36X-10	0.46279196089082	Tumor+Normal	Min depth = 20
TCGA-A3-A8OV-01A-11D-A36X-10	0.344740177439797	Tumor+Normal	Min depth = 20
TCGA-A3-A8OW-01A-11D-A36X-10	0.164584464964693	Tumor+Normal	Min depth = 20
TCGA-A3-A8OX-01A-11D-A36X-10	0.158066268332428	Tumor+Normal	Min depth = 20
TCGA-A4-7286-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7287-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7288-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7583-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7584-01A-11D-2136-08	0.0471965719114008	Tumor+Normal	Min depth = 20
TCGA-A4-7585-01A-11D-2136-08	0.00162954915806627	Tumor+Normal	Min depth = 20
TCGA-A4-7732-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7734-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7828-01A-11D-2136-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7915-01A-11D-2201-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7996-01A-11D-2201-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-7997-01A-11D-2201-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8098-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8310-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8311-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8312-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8515-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8517-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8518-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-8630-01A-11D-2396-08	0	Tumor+Normal	Min depth = 20
TCGA-A4-A48D-01A-11D-A25F-10	0.0940310217876758	Tumor+Normal	Min depth = 20
TCGA-A4-A4ZT-01A-11D-A26P-10	0.588206892389402	Tumor+Normal	Min depth = 20
TCGA-A4-A57E-01A-11D-A26P-10	0.567686643732271	Tumor+Normal	Min depth = 20
TCGA-A4-A5DU-01A-11D-A28G-10	0.0373589232904822	Tumor+Normal	Min depth = 20
TCGA-A4-A5XZ-01A-11D-A31X-10	0.0901683867463335	Tumor+Normal	Min depth = 20
TCGA-A4-A5Y0-01A-11D-A31X-10	0.917737944353914	Tumor+Normal	Min depth = 20
TCGA-A4-A5Y1-01A-11D-A28G-10	0.0765888104291146	Tumor+Normal	Min depth = 20
TCGA-A4-A6HP-01A-11D-A31X-10	0.112680306596656	Tumor+Normal	Min depth = 20
TCGA-A4-A772-01A-11D-A33Q-10	0.0915565212143159	Tumor+Normal	Min depth = 20
TCGA-A4-A7UZ-01A-12D-A34Z-10	0.269539501478665	Tumor+Normal	Min depth = 20
TCGA-A5-A0G1-01A-11D-A122-09	0.259520791840183	Tumor+Normal	Min depth = 20
TCGA-A5-A0G2-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0G3-01A-11W-A062-09	0.999818938982437	Tumor+Normal	Min depth = 20
TCGA-A5-A0G5-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0G9-01A-11W-A062-09	0.479690989196693	Tumor+Normal	Min depth = 20
TCGA-A5-A0GA-01A-11W-A062-09	0.996861609028909	Tumor+Normal	Min depth = 20
TCGA-A5-A0GB-01A-11W-A062-09	0.952924135433641	Tumor+Normal	Min depth = 20
TCGA-A5-A0GD-01A-11W-A062-09	0.181604200615607	Tumor+Normal	Min depth = 20
TCGA-A5-A0GE-01A-11W-A062-09	0.997766914116724	Tumor+Normal	Min depth = 20
TCGA-A5-A0GG-01A-11D-A122-09	0.409680729072364	Tumor+Normal	Min depth = 20
TCGA-A5-A0GH-01A-21W-A062-09	0.887198986058302	Tumor+Normal	Min depth = 20
TCGA-A5-A0GI-01A-11W-A062-09	0.134950811756895	Tumor+Normal	Min depth = 20
TCGA-A5-A0GJ-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0GM-01A-11W-A062-09	0.998068682479329	Tumor+Normal	Min depth = 20
TCGA-A5-A0GN-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0GP-01A-11W-A062-09	0.99873257287706	Tumor+Normal	Min depth = 20
TCGA-A5-A0GQ-01A-11D-A122-09	0.208582292232482	Tumor+Normal	Min depth = 20
TCGA-A5-A0GR-01A-11D-A122-09	0.221015148771803	Tumor+Normal	Min depth = 20
TCGA-A5-A0GU-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0GV-01A-31W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0GW-01A-11W-A062-09	0.997947975134287	Tumor+Normal	Min depth = 20
TCGA-A5-A0GX-01A-11W-A062-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A0R6-01A-11D-A10B-09	0.147383668296216	Tumor+Normal	Min depth = 20
TCGA-A5-A0R7-01A-31D-A10B-09	0.19910676564669	Tumor+Normal	Min depth = 20
TCGA-A5-A0R8-01A-11D-A10B-09	0.901804574808377	Tumor+Normal	Min depth = 20
TCGA-A5-A0R9-01A-11D-A10B-09	0.181966322650733	Tumor+Normal	Min depth = 20
TCGA-A5-A0RA-01A-21D-A10B-09	0.290783994206047	Tumor+Normal	Min depth = 20
TCGA-A5-A0VO-01A-21D-A10G-09	0.156376365501841	Tumor+Normal	Min depth = 20
TCGA-A5-A0VP-01A-21D-A10B-09	0.179129700042248	Tumor+Normal	Min depth = 20
TCGA-A5-A0VQ-01A-11D-A10B-09	0.839398877421691	Tumor+Normal	Min depth = 20
TCGA-A5-A1OF-01A-11D-A14G-09	0.197175448126018	Tumor+Normal	Min depth = 20
TCGA-A5-A1OG-01A-11D-A14G-09	0.999879292654958	Tumor+Normal	Min depth = 20
TCGA-A5-A1OH-01A-21D-A228-09	0.645422173939284	Tumor+Normal	Min depth = 20
TCGA-A5-A1OJ-01A-11D-A14G-09	0.21528154988231	Tumor+Normal	Min depth = 20
TCGA-A5-A1OK-01A-11D-A14K-09	0.302975436055284	Tumor+Normal	Min depth = 20
TCGA-A5-A2K2-01A-11D-A18P-09	0.718027641982015	Tumor+Normal	Min depth = 20
TCGA-A5-A2K3-01A-11D-A17W-09	0.943810730882974	Tumor+Normal	Min depth = 20
TCGA-A5-A2K4-01A-11D-A18P-09	0.92558392178164	Tumor+Normal	Min depth = 20
TCGA-A5-A2K5-01A-11D-A17W-09	0.48325185587543	Tumor+Normal	Min depth = 20
TCGA-A5-A2K7-01A-11D-A17W-09	0.236284627919609	Tumor+Normal	Min depth = 20
TCGA-A5-A3LO-01A-11D-A228-09	0.263986963606735	Tumor+Normal	Min depth = 20
TCGA-A5-A3LP-01A-11D-A228-09	0.220049490011467	Tumor+Normal	Min depth = 20
TCGA-A5-A7WJ-01A-12D-A34Q-09	0.269599855151186	Tumor+Normal	Min depth = 20
TCGA-A5-A7WK-01A-11D-A34Q-09	0.401895105317159	Tumor+Normal	Min depth = 20
