## obtained from https://www.synapse.org/#!Synapse:syn1713813
tumor_id	muts	covd_bps	muts_per_mbp	tcga_type
TCGA-59-2350-01A-01W-0799-08	29	36430510	0.796036069766797	ov
TCGA-AP-A0LV-01A-11W-A062-09	28	35257298	0.79416182147594	ucec
TCGA-AN-A04A-01A-21W-A050-09	30	37808225	0.793478138685432	brca
TCGA-13-0910-01A-01W-0421-09	28	35312400	0.79292259942683	ov
TCGA-D1-A17N-01A-11D-A12J-09	31	39100602	0.792826667988385	ucec
TCGA-HT-7476-01A-11D-2024-08	29	36686611	0.790479120570717	lgg
TCGA-DU-7009-01A-11D-2024-08	29	36739074	0.789350324942866	lgg
TCGA-BH-A0E2-01A-11W-A071-09	28	35484138	0.789084970867828	brca
TCGA-E2-A15C-01A-31D-A12B-09	31	39315425	0.788494592135275	brca
TCGA-A8-A099-01A-11W-A019-09	27	34305484	0.787046176057449	brca
TCGA-B6-A0WV-01A-11D-A10G-09	31	39438707	0.786029825977814	brca
TCGA-BH-A0BV-01A-11W-A019-09	27	34363260	0.785722891250714	brca
TCGA-C8-A1HL-01A-11D-A135-09	31	39532565	0.784163638256207	brca
TCGA-D8-A1XB-01A-11D-A14G-09	30	38272448	0.783853700709189	brca
TCGA-BH-A202-01A-11D-A14K-09	30	38277376	0.783752783889888	brca
TCGA-AR-A254-01A-21D-A167-09	29	37007785	0.783618906130156	brca
TCGA-BJ-A2P4-01A-11D-A18F-08	29	37051180	0.782701117751176	thca
TCGA-E2-A1BD-01A-11D-A12Q-09	30	38380151	0.781654037786355	brca
TCGA-50-5930-01A-11D-1753-08	29	37150134	0.780616296027357	luad
TCGA-DW-7842-01A-11D-2136-08	29	37263706	0.778237140449745	kirp
TCGA-J8-A3O1-01A-11D-A21A-08	29	37311287	0.777244698098996	thca
TCGA-DB-5276-01A-01D-1468-08	29	37425161	0.774879766048301	lgg
TCGA-BJ-A3PU-01A-11D-A21Z-08	29	37438037	0.774613262976368	thca
TCGA-EL-A3GP-01A-11D-A202-08	29	37446718	0.774433690023248	thca
TCGA-13-0765-01A-01W-0372-09	27	34920663	0.773181196473847	ov
TCGA-EL-A3H2-01A-11D-A20C-08	29	37509862	0.773130010448985	thca
TCGA-EW-A1IY-01A-11D-A188-09	30	38829343	0.772611578825838	brca
TCGA-E2-A15E-01A-11D-A12B-09	30	38936693	0.770481458196771	brca
TCGA-06-0189-01A-01D-1491-08	29	37696723	0.769297638948616	gbm
TCGA-D8-A145-01A-11D-A10Y-09	30	39098949	0.767284051548291	brca
TCGA-A2-A0YF-01A-21D-A10G-09	29	37906136	0.76504764294625	brca
TCGA-A8-A08A-01A-11W-A019-09	27	35323002	0.764374443599103	brca
TCGA-FE-A22Z-01A-11D-A17V-08	28	36634626	0.764304240474572	thca
TCGA-C8-A1HF-01A-11D-A135-09	30	39307417	0.763214738836693	brca
TCGA-E2-A14Y-01A-21D-A12B-09	30	39329231	0.762791420966253	brca
TCGA-CS-6290-01A-11D-1705-08	28	36735407	0.762207425658847	lgg
TCGA-F2-7273-01A-11D-2154-08	29	38049944	0.762156180834327	paad
TCGA-BJ-A28V-01A-11D-A19J-08	28	36778793	0.761308289807118	thca
TCGA-EM-A1CU-01A-11D-A13W-08	28	36786959	0.761139293954686	thca
TCGA-HW-7487-01A-11D-2024-08	28	36895521	0.758899704926243	lgg
TCGA-B6-A1KC-01B-11D-A159-09	28	36955882	0.75766017436683	brca
TCGA-AB-2927-03A-01W-0755-09	27	35647983	0.757406106258522	laml
TCGA-E9-A1N4-01A-11D-A14K-09	29	38421364	0.754788403660005	brca
TCGA-HT-7686-01A-11D-2253-08	28	37145315	0.753796272827408	lgg
TCGA-BJ-A191-01A-11D-A13W-08	28	37181419	0.753064319573172	thca
TCGA-D8-A1XR-01A-11D-A14K-09	29	38533111	0.752599498130322	brca
TCGA-DJ-A2PZ-01A-21D-A18F-08	28	37206497	0.752556737604188	thca
TCGA-A8-A07F-01A-11W-A019-09	26	34646390	0.750438934619162	brca
TCGA-B6-A0IN-01A-11W-A050-09	27	35993605	0.750133252837553	brca
TCGA-EM-A3AL-01A-11D-A202-08	28	37355425	0.74955645665924	thca
TCGA-A1-A0SD-01A-11D-A10Y-09	29	38720593	0.748955471833812	brca
TCGA-EW-A1J2-01A-21D-A13L-09	28	37407533	0.748512338410555	brca
TCGA-BH-A1F5-01A-12D-A13L-09	29	38807407	0.747280023115175	brca
TCGA-BH-A0DE-01A-11D-A10Y-09	28	37562866	0.745417029680323	brca
TCGA-EM-A3O9-01A-11D-A21Z-08	28	37565994	0.745354961191763	thca
TCGA-BJ-A28Z-01A-11D-A16O-08	28	37581097	0.745055419749988	thca
TCGA-BH-A0DG-01A-21D-A12Q-09	29	38955363	0.744441785846021	brca
TCGA-59-2355-01A-01W-0799-08	26	34936751	0.744202000924471	ov
TCGA-DE-A0Y2-01A-11D-A10S-08	28	37646390	0.743763213418338	thca
TCGA-EJ-5506-01A-01D-1576-08	28	37727255	0.742169023428818	prad
TCGA-E2-A14Q-01A-11D-A12B-09	29	39102820	0.74163449081166	brca
TCGA-C8-A12Y-01A-11D-A12B-09	29	39143377	0.740866072950221	brca
TCGA-D8-A27R-01A-11D-A16D-09	28	37825801	0.740235481067539	brca
TCGA-25-2409-01A-01W-0799-08	27	36500474	0.739716421216886	ov
TCGA-E9-A1R6-01A-11D-A14G-09	28	37878299	0.739209540534014	brca
TCGA-BH-A18H-01A-11D-A12B-09	29	39304379	0.737831273202408	brca
TCGA-D8-A1XU-01A-11D-A14K-09	28	37954931	0.737717057106493	brca
TCGA-CJ-4868-01A-01D-1373-10	25	33889227	0.737697557987971	kirc
TCGA-DJ-A1QE-01A-21D-A14W-08	27	36611478	0.737473641462931	thca
TCGA-E9-A1RB-01A-11D-A17G-09	28	37987450	0.737085537460398	brca
TCGA-A7-A13G-01A-11D-A13L-09	28	37997283	0.736894793240875	brca
TCGA-AQ-A1H3-01A-31D-A13L-09	28	38086939	0.735160155558839	brca
TCGA-C5-A0TN-01A-21D-A14W-08	27	36751956	0.734654775925396	cesc
TCGA-HW-7491-01A-11D-2024-08	27	36823336	0.733230688278759	lgg
TCGA-AX-A1CP-01A-11D-A135-09	28	38222624	0.732550439237243	ucec
TCGA-B6-A0IP-01A-11D-A045-09	28	38302013	0.73103207395392	brca
TCGA-HT-7472-01A-11D-2024-08	27	36956350	0.7305916303964	lgg
TCGA-BH-A0BF-01A-21D-A12Q-09	28	38408180	0.729011372056682	brca
TCGA-BQ-5888-01A-11D-1589-08	27	37095128	0.727858386147097	kirp
TCGA-AO-A0J8-01A-21D-A045-09	28	38474834	0.727748429012065	brca
TCGA-C8-A27A-01A-11D-A167-09	28	38488225	0.727495227436443	brca
TCGA-A2-A1FZ-01A-51D-A17G-09	27	37165844	0.726473479251541	brca
TCGA-A2-A04X-01A-21W-A050-09	28	38556860	0.726200214436549	brca
TCGA-AR-A0TQ-01A-11D-A099-09	28	38577404	0.725813483976268	brca
TCGA-24-1471-01A-01W-0551-08	27	37230250	0.725216725646484	ov
TCGA-DJ-A2QA-01A-11D-A18F-08	27	37230360	0.725214582937151	thca
TCGA-BP-4771-01A-01D-1366-10	27	37231952	0.725183573506971	kirc
TCGA-24-0970-01B-01W-0486-08	27	37252193	0.724789544604797	ov
TCGA-AB-2959-03A-01W-0733-08	27	37255523	0.724724760943498	laml
TCGA-A8-A08J-01A-11W-A019-09	25	34564791	0.723279362516614	brca
TCGA-DJ-A13X-01A-11D-A10S-08	27	37339701	0.723090953513527	thca
TCGA-A8-A07J-01A-11W-A019-09	25	34579051	0.722981090487417	brca
TCGA-C8-A12N-01A-11D-A10Y-09	28	38785500	0.721919273955473	brca
TCGA-BP-4975-01A-01D-1462-08	26	36031415	0.721592532516417	kirc
TCGA-EM-A3OA-01A-11D-A21Z-08	27	37449463	0.720971619806671	thca
TCGA-DJ-A3UQ-01A-11D-A22D-08	27	37482203	0.720341864644402	thca
TCGA-BH-A0DQ-01A-11D-A099-09	28	38876204	0.720234928286723	brca
TCGA-AN-A0XP-01A-11D-A117-09	28	38878647	0.720189671209495	brca
TCGA-FY-A3I5-01B-11D-A21Z-08	27	37531250	0.71940049958368	thca
TCGA-AN-A0XS-01A-22D-A10G-09	28	38923234	0.719364685884015	brca
TCGA-BQ-5887-01A-11D-1961-08	27	37537431	0.719282041437519	kirp
TCGA-G9-6373-01A-11D-1786-08	27	37539931	0.719234140307823	prad
TCGA-EM-A3FL-01A-11D-A21A-08	27	37545853	0.719120697564122	thca
TCGA-EL-A3H5-01A-11D-A202-08	27	37547059	0.719097599628242	thca
TCGA-E3-A3E1-01A-11D-A20C-08	27	37555423	0.718937448794013	thca
TCGA-BJ-A3PR-01A-11D-A21Z-08	27	37565072	0.71875278183947	thca
TCGA-24-1603-01A-01W-0551-08	27	37569826	0.718661832503563	ov
TCGA-20-0987-01A-02W-0486-08	27	37583057	0.718408829808602	ov
TCGA-BP-4987-01A-01D-1462-08	26	36213039	0.717973434927679	kirc
TCGA-BJ-A0Z2-01A-11D-A10S-08	27	37639774	0.717326304881639	thca
TCGA-A2-A0EO-01A-11W-A050-09	27	37694026	0.716293876382427	brca
TCGA-EM-A3AQ-01A-11D-A20C-08	27	37706047	0.716065515963527	thca
TCGA-E2-A15D-01A-11D-A10Y-09	28	39102845	0.716060429874092	brca
TCGA-E2-A1IU-01A-11D-A14G-09	27	37742420	0.715375431676082	brca
TCGA-13-1506-01A-01W-0549-09	25	35058154	0.713100866634336	ov
TCGA-A7-A0DB-01A-11W-A019-09	25	35088672	0.712480654725263	brca
TCGA-A8-A082-01A-11W-A019-09	25	35197356	0.710280624487817	brca
TCGA-10-0934-01A-02W-0420-08	27	38080592	0.709022590825269	ov
TCGA-A2-A25C-01A-11D-A167-09	26	36679570	0.708841461336651	brca
TCGA-E2-A1LI-01A-12D-A159-09	27	38156650	0.707609289599585	brca
TCGA-HT-7620-01A-11D-2253-08	26	36816827	0.706198825879264	lgg
TCGA-B5-A1MU-01A-11D-A13L-09	27	38234084	0.70617619608724	ucec
TCGA-04-1517-01A-01W-0615-10	20	28322855	0.706143501423144	ov
TCGA-HT-7610-01A-21D-2086-08	26	36822687	0.706086440677184	lgg
TCGA-D8-A1XG-01A-11D-A14G-09	27	38319803	0.704596524152277	brca
TCGA-AO-A0JF-01A-11W-A071-09	25	35486776	0.70448777877145	brca
TCGA-BR-6803-01A-11D-1882-08	26	36906745	0.704478273551352	stad
TCGA-AR-A1AT-01A-11D-A12Q-09	27	38327027	0.704463719557481	brca
TCGA-E9-A1NH-01A-11D-A14G-09	27	38514162	0.701040827527287	brca
TCGA-D8-A27P-01A-11D-A16D-09	27	38516873	0.700991484952582	brca
TCGA-EM-A3O7-01A-11D-A21Z-08	26	37202588	0.69887611044694	thca
TCGA-C8-A1HO-01A-11D-A13L-09	27	38668795	0.698237428913934	brca
TCGA-EM-A2CM-01A-11D-A17V-08	26	37385272	0.695461036099991	thca
TCGA-B8-5165-01A-01D-1421-08	25	35985820	0.694718086179501	kirc
TCGA-A2-A0SX-01A-12D-A099-09	27	38878525	0.69447079075145	brca
TCGA-A2-A0SU-01A-11D-A099-09	27	38886880	0.69432158095481	brca
TCGA-A8-A06P-01A-11W-A019-09	24	34596551	0.693710769030127	brca
TCGA-BH-A1FU-01A-11D-A14G-09	27	38922915	0.693678775086604	brca
TCGA-BH-A0HQ-01A-11W-A050-09	26	37500095	0.693331576893339	brca
TCGA-EM-A2P2-01A-11D-A202-08	26	37527353	0.692827975370392	thca
TCGA-13-0889-01A-01W-0419-10	27	38979055	0.692679696826924	ov
TCGA-BQ-7050-01A-11D-1961-08	26	37535643	0.692674959637697	kirp
TCGA-CH-5763-01A-11D-1576-08	26	37539256	0.692608292503187	prad
TCGA-E2-A1L9-01A-11D-A13L-09	27	39043494	0.691536469558795	brca
TCGA-DE-A0Y3-01B-11D-A10S-08	26	37648336	0.690601571341692	thca
TCGA-AB-3002-03A-01D-0739-09	32	46344219	0.690485257718983	laml
TCGA-E2-A15L-01A-11D-A12B-09	27	39205318	0.688682081344169	brca
TCGA-AR-A24V-01A-21D-A167-09	26	37847360	0.686969976241408	brca
TCGA-CE-A3MD-01A-11D-A20C-08	26	37902403	0.685972337954404	thca
TCGA-E2-A10F-01A-11D-A10M-09	26	37958630	0.684956227345402	brca
TCGA-B0-4836-01A-01D-1373-10	25	36514960	0.684650893770663	kirc
TCGA-B6-A0IE-01A-11W-A050-09	26	38011487	0.684003759179429	brca
TCGA-A2-A0D4-01A-11W-A019-09	24	35159622	0.682601195200563	brca
TCGA-DJ-A1QO-01A-11D-A14W-08	25	36707338	0.681062734649949	thca
TCGA-BJ-A18Z-01A-21D-A13W-08	25	36711804	0.68097988320051	thca
TCGA-AB-2849-03B-01W-0728-08	26	38184070	0.6809122233434	laml
TCGA-A7-A0CH-01A-21W-A019-09	23	33867729	0.679112555790204	brca
TCGA-FE-A231-01A-11D-A14W-08	25	36911471	0.677296225880567	thca
TCGA-EM-A22J-01A-11D-A17V-08	25	36988397	0.675887630383117	thca
TCGA-AR-A24R-01A-11D-A167-09	25	37001376	0.675650548779591	brca
TCGA-FQ-6559-01A-11D-1795-08	26	38505394	0.675230072960687	paad
TCGA-B6-A0WT-01A-11D-A10G-09	25	37097010	0.673908759762579	brca
TCGA-75-6203-01A-11D-1753-08	25	37122698	0.673442431366384	luad
TCGA-BH-A0W5-01A-11D-A10G-09	26	38644737	0.672795366675674	brca
TCGA-D8-A1X7-01A-11D-A14K-09	26	38676778	0.672238002865699	brca
TCGA-04-1525-01A-01W-0615-10	19	28267743	0.672144217527377	ov
TCGA-BH-A18S-01A-11D-A12B-09	26	38704459	0.671757225698465	brca
TCGA-AO-A03R-01A-21W-A050-09	25	37329406	0.669713308591088	brca
TCGA-BH-A18R-01A-11D-A12B-09	26	38835885	0.669483906443744	brca
TCGA-D8-A27K-01A-11D-A16D-09	24	35868091	0.669118409452011	brca
TCGA-D8-A1JB-01A-11D-A13L-09	24	35879096	0.66891317440105	brca
TCGA-G9-6385-01A-11D-1786-08	25	37402176	0.668410308533921	prad
TCGA-AR-A1AJ-01A-21D-A12Q-09	26	38949688	0.667527811776053	brca
TCGA-B6-A0IH-01A-11D-A10Y-09	26	38962263	0.667312368380656	brca
TCGA-DJ-A3US-01A-11D-A22D-08	25	37471378	0.667175890889308	thca
TCGA-FY-A3NN-01A-11D-A21A-08	25	37473043	0.667146246970122	thca
TCGA-FY-A3I4-01A-11D-A21A-08	25	37497585	0.666709602765085	thca
TCGA-DJ-A13P-01A-11D-A10S-08	25	37574850	0.66533865071983	thca
TCGA-E2-A10E-01A-21D-A10M-09	26	39146130	0.664178042631545	brca
TCGA-DB-5273-01A-01D-1468-08	25	37675477	0.663561605338135	lgg
TCGA-BH-A1FL-01A-11D-A13L-09	25	37677990	0.663517347926468	brca
TCGA-24-1545-01A-01W-0615-10	20	30144436	0.663472356888681	ov
TCGA-B6-A0IA-01A-11W-A050-09	25	37702354	0.663088570013427	brca
TCGA-E2-A14X-01A-11D-A10Y-09	26	39213058	0.663044437901273	brca
TCGA-13-0911-01A-01W-0420-08	24	36248320	0.662099650411385	ov
TCGA-E9-A22D-01A-11D-A159-09	25	37783011	0.661673046650517	brca
TCGA-36-1574-01A-01W-0615-10	20	30246881	0.661225202029922	ov
TCGA-E9-A1N3-01A-12D-A159-09	25	37949122	0.658776769591665	brca
TCGA-ET-A3BT-01A-11D-A19J-08	24	36459032	0.658273099516191	thca
TCGA-EM-A2CO-01A-11D-A19J-08	24	36473403	0.658013731266041	thca
TCGA-A1-A0SM-01A-11D-A099-09	23	35029142	0.656596156423129	brca
TCGA-AO-A1KO-01A-31D-A188-09	24	36655393	0.654746765366832	brca
TCGA-AN-A0FF-01A-11W-A050-09	25	38200283	0.65444541340178	brca
TCGA-DV-5569-01A-01D-1534-10	23	35152852	0.654285461674632	kirc
TCGA-E9-A1RD-01A-11D-A159-09	25	38226091	0.654003570493253	brca
TCGA-DJ-A1QG-01A-11D-A14W-08	24	36702658	0.653903594666087	thca
TCGA-DJ-A1QL-01A-11D-A14W-08	24	36728463	0.653444169444281	thca
TCGA-A2-A0EX-01A-21W-A050-09	24	37016305	0.648362930876002	brca
TCGA-AB-2822-03D-01W-0755-09	23	35500259	0.647882597138235	laml
TCGA-B6-A0RP-01A-21D-A099-09	25	38599206	0.647681716561734	brca
TCGA-C8-A273-01A-11D-A16D-09	25	38662869	0.646615231787377	brca
TCGA-E2-A1II-01A-11D-A142-09	24	37132140	0.646340340201238	brca
TCGA-BJ-A0ZC-01A-12D-A13W-08	24	37165947	0.64575241416558	thca
TCGA-BJ-A0Z3-01A-11D-A13W-08	24	37219239	0.644827799945077	thca
TCGA-AR-A1AL-01A-21D-A12Q-09	25	38800333	0.644324367009943	brca
TCGA-EL-A3GS-01A-11D-A20C-08	24	37311440	0.643234353860371	thca
TCGA-B5-A0K0-01A-11W-A062-09	23	35811060	0.64225968178546	ucec
TCGA-DJ-A13U-01A-11D-A10S-08	24	37399507	0.641719688978788	thca
TCGA-BH-A1ET-01A-11D-A135-09	25	38975883	0.641422286699701	brca
TCGA-EM-A3OB-01A-11D-A21Z-08	24	37488040	0.640204182453924	thca
TCGA-D8-A27T-01A-11D-A16D-09	24	37555742	0.639050081875629	brca
TCGA-DJ-A3UT-01A-11D-A22D-08	24	37604745	0.638217331350073	thca
TCGA-EL-A3T7-01A-11D-A22D-08	24	37634536	0.637712126967634	thca
TCGA-B0-4849-01A-01D-1361-10	23	36298897	0.633628068643518	kirc
TCGA-A8-A07Z-01A-11W-A019-09	22	34752374	0.633050277370979	brca
TCGA-AB-2923-03A-01W-0745-08	23	36373745	0.632324221770401	laml
TCGA-EE-A2GK-06A-11D-A196-08	23	36379309	0.632227511523102	skcm
TCGA-AN-A041-01A-11W-A050-09	24	38016707	0.631301390728029	brca
TCGA-AO-A12B-01A-11D-A10M-09	24	38122285	0.62955302915342	brca
TCGA-EM-A1YC-01A-11D-A14W-08	23	36681087	0.62702612929655	thca
TCGA-E9-A229-01A-31D-A17G-09	24	38284294	0.626888927349685	brca
TCGA-AB-2915-03A-01W-0745-08	23	36764312	0.625606702499968	laml
TCGA-AB-2938-03A-01W-0732-08	23	36913781	0.62307353451547	laml
TCGA-D8-A27W-01A-11D-A16D-09	24	38543614	0.622671241985767	brca
TCGA-BH-A0H0-01A-11W-A071-09	22	35338780	0.622545543451132	brca
TCGA-A2-A0CV-01A-31D-A10Y-09	24	38690353	0.620309667373673	brca
TCGA-E9-A1NG-01A-21D-A14K-09	24	38696744	0.620207219501465	brca
TCGA-EW-A1P6-01A-11D-A142-09	23	37110470	0.619771185867492	brca
TCGA-E2-A15J-01A-11D-A12Q-09	24	38724609	0.619760938063958	brca
TCGA-A2-A0T7-01A-21D-A099-09	24	38739760	0.619518551483024	brca
TCGA-E9-A1RA-01A-11D-A14G-09	24	38745829	0.619421512442023	brca
TCGA-E9-A245-01A-22D-A16D-09	23	37152596	0.619068449483315	brca
TCGA-50-5055-01A-01D-1625-08	23	37204536	0.618204188865573	luad
TCGA-DJ-A2PT-01A-11D-A18F-08	23	37207425	0.618156187911418	thca
TCGA-ET-A25I-01A-11D-A16O-08	23	37226425	0.617840687092569	thca
TCGA-61-1995-01A-01W-0722-08	22	35628905	0.617476175593945	ov
TCGA-EW-A1J1-01A-11D-A188-09	24	39013250	0.615175613413392	brca
TCGA-AO-A12H-01A-11D-A10Y-09	23	37396470	0.615031311778893	brca
TCGA-AB-2877-03A-01W-0732-08	23	37401120	0.614954846271983	laml
TCGA-09-1666-01A-01W-0615-10	18	29276235	0.614833157337342	ov
TCGA-BH-A18I-01A-11D-A12B-09	24	39071456	0.614259166589543	brca
TCGA-ET-A3DV-01A-12D-A202-08	23	37489318	0.613508093158697	thca
TCGA-AB-2912-03A-01W-0732-08	22	35878961	0.61317271701374	laml
TCGA-BB-7861-01A-11D-2229-08	23	37522645	0.612963185297838	hnsc
TCGA-A2-A04V-01A-21W-A050-09	23	37527823	0.612878610091505	brca
TCGA-AB-2904-03A-01W-0732-08	22	35915759	0.612544482214618	laml
TCGA-FK-A3S3-01A-11D-A22D-08	23	37550136	0.612514426046286	thca
TCGA-EL-A3H8-01A-11D-A20C-08	23	37636963	0.611101379247842	thca
TCGA-BP-4798-01	22	36013822	0.610876568446415	kirc
TCGA-A8-A091-01A-11W-A019-09	21	34377818	0.610859013797793	brca
TCGA-FY-A3R6-01A-11D-A21Z-08	23	37658458	0.610752569847655	thca
TCGA-DJ-A2QB-01A-11D-A19J-08	22	36021526	0.610745918981889	thca
TCGA-BP-4799-01A-01D-1373-10	22	36027835	0.610638968453142	kirc
TCGA-AO-A03L-01A-41W-A071-09	20	32756303	0.610569513903935	brca
TCGA-BH-A0AU-01A-11D-A12Q-09	24	39376255	0.609504382780943	brca
TCGA-B6-A0I5-01A-11W-A100-09	23	37758264	0.609138174360982	brca
TCGA-B6-A1KI-01A-11D-A14K-09	23	37819326	0.608154677320268	brca
TCGA-A8-A09T-01A-11W-A019-09	21	34542891	0.607939850778558	brca
TCGA-AO-A1KP-01A-11D-A13L-09	22	36196772	0.607789003947645	brca
TCGA-BH-A0BO-01A-23D-A12B-09	24	39656418	0.605198381760047	brca
TCGA-AR-A24T-01A-11D-A167-09	23	38019684	0.604949793901496	brca
TCGA-BH-A28Q-01A-11D-A16D-09	23	38106081	0.603578205798702	brca
TCGA-HT-7482-01A-11D-2024-08	22	36481697	0.603042122738972	lgg
TCGA-FY-A3R8-01A-11D-A21Z-08	22	36535011	0.60216212881392	thca
TCGA-ET-A3DO-01A-11D-A19J-08	22	36539054	0.602095500337803	thca
TCGA-25-1635-01A-01W-0615-10	18	29913190	0.601741238563991	ov
TCGA-CJ-4886-01A-01D-1373-10	21	34912240	0.601508238944279	kirc
TCGA-HT-7473-01A-11D-2024-08	22	36682527	0.59974057948625	lgg
TCGA-10-0927-01	28	46770583	0.5986669013726	ov
TCGA-DJ-A1QF-01A-12D-A14W-08	22	36749860	0.598641736322261	thca
TCGA-D8-A1JS-01A-11D-A13L-09	23	38520351	0.597086978776491	brca
TCGA-E3-A3E3-01A-11D-A20C-08	22	36865098	0.596770419544253	thca
TCGA-EM-A1CW-01A-21D-A13W-08	22	36899358	0.596216335254397	thca
TCGA-E2-A1IL-01A-11D-A14G-09	23	38580878	0.596150248317314	brca
TCGA-BJ-A18Y-01A-11D-A13W-08	22	36933740	0.595661311310471	thca
TCGA-DJ-A2Q9-01A-21D-A18F-08	22	37020698	0.594262161129431	thca
TCGA-ET-A3DU-01A-11D-A19J-08	22	37051190	0.59377310148473	thca
TCGA-EM-A3FP-01A-11D-A21A-08	22	37093812	0.593090836822055	thca
TCGA-DJ-A2Q3-01A-11D-A18F-08	22	37108875	0.592850093138097	thca
TCGA-CV-7100-01A-11D-2012-08	22	37109792	0.592835443540077	hnsc
TCGA-AR-A24P-01A-11D-A167-09	22	37139778	0.592356798686303	brca
TCGA-EW-A1P0-01A-11D-A142-09	22	37152116	0.592160080464865	brca
TCGA-D6-6827-01A-11D-1912-08	22	37160924	0.592019724805551	hnsc
TCGA-D8-A1JH-01A-11D-A188-09	23	38860205	0.59186512268785	brca
TCGA-DJ-A2PP-01A-11D-A19J-08	22	37180197	0.591712841112703	thca
TCGA-DJ-A2QC-01A-11D-A18F-08	22	37192547	0.591516359446961	thca
TCGA-HT-7691-01A-11D-2253-08	22	37264141	0.590379904369726	lgg
TCGA-ET-A3BQ-01B-11D-A202-08	22	37274871	0.590209956729294	thca
TCGA-DJ-A2Q7-01A-11D-A18F-08	22	37310604	0.589644702615911	thca
TCGA-61-2016-01A-01W-0722-08	21	35629297	0.589402591917545	ov
TCGA-IM-A3EB-01A-11D-A202-08	22	37335313	0.589254468015308	thca
TCGA-BH-A0HI-01A-11D-A099-09	23	39076365	0.588591083126591	brca
TCGA-BJ-A0ZA-01A-11D-A10S-08	22	37478976	0.586995759969536	thca
TCGA-DJ-A13R-01A-11D-A10S-08	22	37579422	0.585426779581655	thca
TCGA-HT-7602-01A-21D-2086-08	22	37586620	0.585314667825944	lgg
TCGA-EW-A1IX-01A-12D-A142-09	22	37622479	0.584756788620973	brca
TCGA-FK-A3SE-01A-11D-A22D-08	22	37628272	0.584666763331572	thca
TCGA-DJ-A3UR-01A-11D-A22D-08	22	37683469	0.583810370536747	thca
TCGA-BH-A18M-01A-11D-A12B-09	23	39537923	0.581719985645174	brca
TCGA-A2-A1FX-01A-11D-A13L-09	21	36112665	0.581513438567882	brca
TCGA-B8-5546-01A-01D-1534-10	22	37848032	0.581271966796054	kirc
TCGA-CJ-4889-01A-01D-1373-10	21	36177424	0.580472506831885	kirc
TCGA-A7-A0D9-01A-31W-A071-09	20	34518335	0.579402222036492	brca
TCGA-AC-A23E-01A-11D-A159-09	22	38020010	0.578642667374364	brca
TCGA-BP-4804-01A-02D-1373-10	21	36302942	0.578465513896918	kirc
TCGA-A2-A0ER-01A-21W-A050-09	22	38048960	0.578202400275855	brca
TCGA-A7-A26J-01A-11D-A167-09	21	36400166	0.576920445912252	brca
TCGA-A8-A0AB-01A-11W-A050-09	22	38214601	0.575696184816898	brca
TCGA-J8-A3O0-01A-11D-A21A-08	21	36602063	0.573738152409606	thca
TCGA-CG-5716-01A-21D-1800-08	21	36635279	0.573217962936764	stad
TCGA-EL-A3CS-01A-21D-A19J-08	21	36676779	0.57256936330205	thca
TCGA-E2-A1L6-01A-11D-A13L-09	22	38547276	0.570727747402955	brca
TCGA-24-0968-01A-01W-0484-10	22	38559793	0.570542481905958	ov
TCGA-A2-A259-01A-11D-A16D-09	22	38587682	0.570130125981654	brca
TCGA-HT-7483-01A-11D-2024-08	21	36867425	0.569608536533268	lgg
TCGA-BH-A0BM-01A-11W-A071-09	19	33545650	0.56639236383853	brca
TCGA-AR-A1AN-01A-11D-A12Q-09	22	38850554	0.566272491249417	brca
TCGA-EM-A2CN-01A-11D-A19J-08	21	37091512	0.566167267594807	thca
TCGA-EL-A3GW-01A-11D-A202-08	21	37114199	0.565821183423627	thca
TCGA-25-1316-01A-01W-0494-09	20	35348715	0.565791429759186	ov
TCGA-BH-A0EA-01A-11D-A10Y-09	22	38911460	0.565386135601183	brca
TCGA-BJ-A2N8-01A-11D-A18F-08	21	37166207	0.565029409646241	thca
TCGA-FY-A3WA-01A-11D-A22D-08	21	37208099	0.564393252125028	thca
TCGA-FE-A235-01A-11D-A16O-08	21	37214911	0.564289942813514	thca
TCGA-D8-A1Y2-01A-11D-A159-09	21	37216223	0.564270049650122	brca
TCGA-50-5946-01A-11D-1753-08	21	37220327	0.56420783191937	luad
TCGA-EL-A3T8-01A-21D-A22D-08	21	37320920	0.562687093458575	thca
TCGA-15-1444-01A-02D-1696-08	21	37337805	0.562432633626963	gbm
TCGA-BG-A0YU-01A-21D-A10M-09	22	39129357	0.56223770812283	ucec
TCGA-EM-A3AI-01A-11D-A202-08	21	37351610	0.562224760860375	thca
TCGA-A8-A08X-01A-21W-A019-09	20	35584996	0.562034628302333	brca
TCGA-DJ-A3UV-01A-11D-A22D-08	21	37423792	0.561140356915194	thca
TCGA-AB-2900-03A-01W-0733-08	21	37450968	0.560733169834222	laml
TCGA-BH-A0RX-01A-21D-A099-09	22	39255219	0.560435034128838	brca
TCGA-A1-A0SE-01A-11D-A099-09	22	39256512	0.560416574962136	brca
TCGA-FK-A3SG-01A-11D-A22D-08	21	37505671	0.559915325871653	thca
TCGA-EM-A2OY-01A-11D-A202-08	21	37506055	0.559909593264341	thca
TCGA-BH-A1FG-01A-11D-A13L-09	21	37514390	0.559785191762414	brca
TCGA-EM-A2OW-01A-11D-A202-08	21	37517405	0.559740205912429	thca
